sku_id,date,opening_stock,closing_stock,reorder_level,replenishment_lead_time,unit_cost
SKU_0228,05-02-2024,1619,1487,450,2,3705.55
SKU_0228,12-02-2024,1868,1787,472,4,4964.48
SKU_0228,19-02-2024,1892,1859,294,5,455.45
SKU_0228,26-02-2024,2162,1976,338,6,2693.02
SKU_0228,04-03-2024,2281,2226,309,5,1831.59
SKU_0228,11-03-2024,2425,2229,203,4,1652.56
SKU_0228,18-03-2024,2450,2420,403,5,1484.36
SKU_0228,25-03-2024,2572,2399,207,3,780.12
SKU_0228,01-04-2024,2581,2436,207,2,2662.01
SKU_0228,08-04-2024,2586,2397,242,2,1097.84
SKU_0228,15-04-2024,2500,2448,412,3,3182.17
SKU_0228,22-04-2024,2798,2723,241,4,3953.02
SKU_0228,29-04-2024,2990,2816,372,6,4253.57
SKU_0228,06-05-2024,2999,2971,495,2,843.37
SKU_0228,13-05-2024,3097,2916,495,4,1215.91
SKU_0228,20-05-2024,3122,2936,225,2,4654.19
SKU_0228,27-05-2024,3223,3120,327,2,3481.7
SKU_0228,03-06-2024,3429,3392,461,2,3114.79
SKU_0228,10-06-2024,3697,3538,280,1,2520.15
SKU_0228,17-06-2024,3766,3712,351,4,3225.07
SKU_0228,24-06-2024,4042,4032,416,2,2588.27
SKU_0229,01-01-2024,552,377,225,1,369.26
SKU_0229,08-01-2024,561,370,496,1,3300.56
SKU_0229,15-01-2024,561,441,371,1,2073.9
SKU_0229,22-01-2024,691,521,289,5,2055.99
SKU_0229,29-01-2024,894,704,264,6,1085.62
SKU_0229,05-02-2024,1043,997,470,6,334.49
SKU_0229,12-02-2024,1191,1091,436,1,3884.56
SKU_0229,19-02-2024,1483,1404,455,4,4885
SKU_0229,26-02-2024,1706,1682,392,2,3007.98
SKU_0229,04-03-2024,1797,1696,244,2,3258.2
SKU_0229,11-03-2024,1935,1798,202,4,2369.01
SKU_0229,18-03-2024,2178,2160,387,5,593.24
SKU_0229,25-03-2024,2365,2296,269,6,727.64
SKU_0229,01-04-2024,2678,2593,344,5,4363.47
SKU_0229,08-04-2024,2982,2827,283,1,920.08
SKU_0229,15-04-2024,3102,2978,445,6,3182.67
SKU_0229,22-04-2024,3329,3160,477,4,4854.12
SKU_0229,29-04-2024,3437,3403,353,1,1809.57
SKU_0229,06-05-2024,3548,3522,278,2,977.92
SKU_0229,13-05-2024,3763,3719,240,3,4257.18
SKU_0229,20-05-2024,4037,4030,461,6,153.34
SKU_0229,27-05-2024,4413,4215,407,2,2312.78
SKU_0229,03-06-2024,4579,4545,203,5,1825.91
SKU_0229,10-06-2024,4659,4551,234,2,1994.3
SKU_0229,17-06-2024,4762,4723,218,4,4854.66
SKU_0229,24-06-2024,4856,4819,415,4,4882.8
SKU_0230,01-01-2024,1491,1428,469,6,3406.48
SKU_0230,08-01-2024,1627,1598,386,6,1803.11
SKU_0230,15-01-2024,1731,1675,443,1,2253.75
SKU_0230,22-01-2024,2057,1874,466,4,4793.21
SKU_0230,29-01-2024,2074,2022,357,3,3105.92
SKU_0230,05-02-2024,2344,2285,250,3,2250.37
SKU_0230,12-02-2024,2385,2261,351,1,2898.67
SKU_0230,19-02-2024,2650,2568,483,4,580.73
SKU_0230,26-02-2024,2743,2571,342,2,602.73
SKU_0230,04-03-2024,2831,2796,384,4,412.02
SKU_0230,11-03-2024,3077,2957,330,4,1342.41
SKU_0230,18-03-2024,3279,3171,240,4,1429.33
SKU_0230,25-03-2024,3548,3378,460,1,3913.81
SKU_0230,01-04-2024,3602,3414,405,3,826.51
SKU_0230,08-04-2024,3768,3735,364,6,2628.13
SKU_0230,15-04-2024,3837,3754,227,6,4730.82
SKU_0230,22-04-2024,3887,3778,242,4,846.64
SKU_0230,29-04-2024,4090,3929,406,6,2113.19
SKU_0230,06-05-2024,4302,4301,254,4,2642.73
SKU_0230,13-05-2024,4522,4406,224,6,2427.56
SKU_0230,20-05-2024,4593,4434,277,2,3197.7
SKU_0230,27-05-2024,4755,4748,263,6,2719.46
SKU_0230,03-06-2024,5059,4961,362,4,4744.77
SKU_0230,10-06-2024,5156,5047,469,3,1972.36
SKU_0230,17-06-2024,5242,5088,443,4,3039.17
SKU_0230,24-06-2024,5297,5157,455,2,2316.3
SKU_0231,01-01-2024,1245,1185,344,6,3937.78
SKU_0231,08-01-2024,1350,1274,258,2,2061.72
SKU_0231,15-01-2024,1460,1422,297,5,4515.59
SKU_0231,22-01-2024,1571,1482,344,4,2829.73
SKU_0231,29-01-2024,1766,1761,250,2,1155.55
SKU_0231,05-02-2024,1864,1765,295,5,4778.72
SKU_0231,12-02-2024,2070,2027,205,1,4286.56
SKU_0231,19-02-2024,2299,2281,261,3,2191.18
SKU_0231,26-02-2024,2466,2293,416,5,2323.51
SKU_0231,04-03-2024,2425,2247,469,1,2056.64
SKU_0231,11-03-2024,2568,2509,231,3,4986.93
SKU_0231,18-03-2024,2869,2745,465,3,1284.76
SKU_0231,25-03-2024,3052,2971,419,2,361.52
SKU_0231,01-04-2024,3186,3042,485,2,4993.05
SKU_0231,08-04-2024,3194,3147,348,5,839.4
SKU_0231,15-04-2024,3291,3249,462,1,2416.85
SKU_0231,22-04-2024,3589,3519,384,2,2993.97
SKU_0231,29-04-2024,3847,3846,414,5,3591.66
SKU_0231,06-05-2024,4115,3918,470,3,1825.4
SKU_0231,13-05-2024,4153,3988,466,6,327.74
SKU_0231,20-05-2024,4236,4134,218,6,1008.32
SKU_0231,27-05-2024,4239,4194,359,5,2854.86
SKU_0231,03-06-2024,4351,4225,267,5,4792.7
SKU_0231,10-06-2024,4530,4469,251,3,4357.74
SKU_0231,17-06-2024,4590,4463,417,6,969.15
SKU_0231,24-06-2024,4700,4679,300,2,3217.17
SKU_0232,01-01-2024,1158,1068,362,1,3467.38
SKU_0232,08-01-2024,1304,1269,348,5,1516.57
SKU_0232,15-01-2024,1608,1437,254,6,1366.84
SKU_0232,22-01-2024,1638,1561,298,3,4479.44
SKU_0232,29-01-2024,1873,1746,494,5,1570.92
SKU_0232,05-02-2024,1863,1806,350,1,2795.97
SKU_0232,12-02-2024,1932,1745,398,2,1088.37
SKU_0232,19-02-2024,1919,1796,483,6,2240.19
SKU_0232,26-02-2024,2063,2004,295,4,1804.65
SKU_0232,04-03-2024,2329,2232,454,4,345.59
SKU_0232,11-03-2024,2487,2380,491,3,3519.79
SKU_0232,18-03-2024,2686,2650,299,2,1522.04
SKU_0232,25-03-2024,2813,2736,310,5,2361.8
SKU_0232,01-04-2024,3084,3034,222,2,2882.69
SKU_0232,08-04-2024,3158,3077,485,1,2136.46
SKU_0232,15-04-2024,3315,3278,476,4,2681.57
SKU_0232,22-04-2024,3445,3391,246,4,4645.52
SKU_0232,29-04-2024,3744,3595,438,6,2780.8
SKU_0232,06-05-2024,3715,3675,211,2,2663.01
SKU_0232,13-05-2024,3788,3658,347,6,1555.67
SKU_0232,20-05-2024,3856,3705,224,2,428.49
SKU_0232,27-05-2024,4019,3959,308,3,3209.46
SKU_0232,03-06-2024,4209,4206,242,4,3537.56
SKU_0232,10-06-2024,4568,4480,390,1,374.45
SKU_0232,17-06-2024,4683,4636,463,2,1927.11
SKU_0232,24-06-2024,4883,4807,403,3,1245.49
SKU_0233,01-01-2024,609,468,388,4,3911.31
SKU_0233,08-01-2024,597,459,278,1,4637.77
SKU_0233,15-01-2024,844,719,215,2,4957.98
SKU_0233,22-01-2024,865,699,244,1,2809.03
SKU_0233,29-01-2024,1015,908,376,3,4851.91
SKU_0233,05-02-2024,1067,1062,365,1,3188.64
SKU_0233,12-02-2024,1349,1294,466,1,4667.17
SKU_0233,19-02-2024,1482,1396,383,2,3461.87
SKU_0233,26-02-2024,1711,1687,205,5,4843.24
SKU_0233,04-03-2024,2033,2001,274,2,1209.19
SKU_0233,11-03-2024,2386,2359,246,5,1862.24
SKU_0233,18-03-2024,2550,2450,273,4,3870.05
SKU_0233,25-03-2024,2818,2737,485,4,4741.92
SKU_0233,01-04-2024,2939,2912,488,3,3411.49
SKU_0233,08-04-2024,3095,3008,250,1,247.03
SKU_0233,15-04-2024,3145,3043,264,5,4652.73
SKU_0233,22-04-2024,3199,3085,346,2,4201.2
SKU_0233,29-04-2024,3203,3085,240,3,1233.6
SKU_0233,06-05-2024,3323,3204,249,5,1894.55
SKU_0233,13-05-2024,3307,3115,241,2,1445.6
SKU_0233,20-05-2024,3467,3461,366,3,1242.82
SKU_0233,27-05-2024,3812,3797,384,2,1330.6
SKU_0233,03-06-2024,4082,3930,486,1,3921.75
SKU_0233,10-06-2024,4265,4104,474,1,2907.32
SKU_0233,17-06-2024,4215,4139,454,2,3866.66
SKU_0233,24-06-2024,4387,4219,487,6,3855.93
SKU_0234,01-01-2024,509,379,372,4,1897.33
SKU_0234,08-01-2024,687,555,253,4,3516.49
SKU_0234,15-01-2024,734,678,284,1,818.28
SKU_0234,22-01-2024,1044,974,349,4,1095.85
SKU_0234,29-01-2024,1156,1051,407,4,198.63
SKU_0234,05-02-2024,1168,1134,239,1,4722.41
SKU_0234,12-02-2024,1367,1339,436,4,1108.91
SKU_0234,19-02-2024,1626,1537,259,4,577.06
SKU_0234,26-02-2024,1841,1682,271,6,3932.74
SKU_0234,04-03-2024,2048,2036,228,6,2104.33
SKU_0234,11-03-2024,2297,2151,369,3,3603.45
SKU_0234,18-03-2024,2405,2283,376,6,4847.47
SKU_0234,25-03-2024,2493,2392,417,2,3295.27
SKU_0234,01-04-2024,2603,2593,239,5,2326.45
SKU_0234,08-04-2024,2799,2794,240,5,2923.14
SKU_0234,15-04-2024,3110,3037,218,4,2675.17
SKU_0234,22-04-2024,3206,3108,368,1,649.61
SKU_0234,29-04-2024,3247,3244,380,3,3991.15
SKU_0234,06-05-2024,3462,3440,268,1,4066.29
SKU_0234,13-05-2024,3552,3485,385,3,2978
SKU_0234,20-05-2024,3656,3587,395,2,827.43
SKU_0234,27-05-2024,3963,3935,283,2,2583.89
SKU_0234,03-06-2024,4167,4161,246,6,3595.15
SKU_0234,10-06-2024,4543,4460,436,6,4197.5
SKU_0234,17-06-2024,4582,4552,348,2,557.31
SKU_0234,24-06-2024,4700,4578,235,1,1958.26
SKU_0235,01-01-2024,738,641,376,5,612.02
SKU_0235,08-01-2024,812,639,300,4,4852.94
SKU_0235,15-01-2024,820,629,232,2,979.21
SKU_0235,22-01-2024,834,661,266,5,3963.75
SKU_0235,29-01-2024,902,883,322,6,818.31
SKU_0235,05-02-2024,1080,930,388,2,1933.25
SKU_0235,12-02-2024,1250,1112,311,4,190.78
SKU_0235,19-02-2024,1506,1463,268,5,299.25
SKU_0235,26-02-2024,1686,1680,396,3,4208.68
SKU_0235,04-03-2024,2063,2059,342,1,4555.7
SKU_0235,11-03-2024,2186,2103,227,5,1894.12
SKU_0235,18-03-2024,2307,2112,226,5,3443.96
SKU_0235,25-03-2024,2386,2310,380,2,2072.91
SKU_0235,01-04-2024,2706,2660,244,2,3366.99
SKU_0235,08-04-2024,2776,2605,256,6,1360.3
SKU_0235,15-04-2024,2915,2883,262,4,1362.13
SKU_0235,22-04-2024,3163,3010,380,2,4261.03
SKU_0235,29-04-2024,3313,3269,377,1,1608.42
SKU_0235,06-05-2024,3657,3506,431,5,2592.28
SKU_0235,13-05-2024,3640,3622,297,2,4952.53
SKU_0235,20-05-2024,3774,3593,417,3,2471
SKU_0235,27-05-2024,3911,3902,491,6,2664.7
SKU_0235,03-06-2024,4128,3968,270,1,3843.24
SKU_0235,10-06-2024,4289,4098,387,3,3647.17
SKU_0235,17-06-2024,4408,4275,268,3,4902.7
SKU_0235,24-06-2024,4520,4417,406,3,903.79
SKU_0236,01-01-2024,1398,1369,289,3,3800.98
SKU_0236,08-01-2024,1493,1401,477,5,4075.82
SKU_0236,15-01-2024,1663,1607,379,1,1035.25
SKU_0236,22-01-2024,1742,1683,319,1,205.1
SKU_0236,29-01-2024,1866,1760,282,5,3710.2
SKU_0236,05-02-2024,2147,1974,435,5,2284.42
SKU_0236,12-02-2024,2136,2093,395,4,1888.99
SKU_0236,19-02-2024,2284,2170,418,2,343.12
SKU_0236,26-02-2024,2485,2458,393,3,2729.47
SKU_0236,04-03-2024,2768,2763,387,1,2466.6
SKU_0236,11-03-2024,3005,2972,213,2,891.14
SKU_0236,18-03-2024,3187,3176,236,6,4125.31
SKU_0236,25-03-2024,3412,3291,236,1,4752.27
SKU_0236,01-04-2024,3454,3447,339,5,1106.44
SKU_0236,08-04-2024,3682,3544,281,2,4336.68
SKU_0236,15-04-2024,3666,3655,419,3,453.37
SKU_0236,22-04-2024,3789,3661,421,2,4291.71
SKU_0236,29-04-2024,3871,3858,440,4,2965.31
SKU_0236,06-05-2024,4077,3961,378,5,504.03
SKU_0236,13-05-2024,4357,4248,290,1,2906.81
SKU_0236,20-05-2024,4489,4395,334,1,3825.27
SKU_0236,27-05-2024,4547,4474,246,5,4248.5
SKU_0236,03-06-2024,4732,4675,459,1,1323.91
SKU_0236,10-06-2024,4959,4929,403,1,2223.87
SKU_0236,17-06-2024,5197,5189,375,1,1941.86
SKU_0236,24-06-2024,5565,5502,487,1,1427.33
SKU_0237,01-01-2024,905,888,299,1,3706.19
SKU_0237,08-01-2024,1064,969,318,2,4064.49
SKU_0237,15-01-2024,1087,1010,220,2,816.12
SKU_0237,22-01-2024,1181,1122,256,5,1459.32
SKU_0237,29-01-2024,1476,1467,396,5,3696.25
SKU_0237,05-02-2024,1680,1670,424,5,639.5
SKU_0237,12-02-2024,2006,1838,247,5,3943.35
SKU_0237,19-02-2024,1995,1829,412,2,1246.91
SKU_0237,26-02-2024,2003,1944,277,5,2104.1
SKU_0237,04-03-2024,2155,2131,225,6,2626.96
SKU_0237,11-03-2024,2247,2132,252,4,1664.97
SKU_0237,18-03-2024,2249,2238,454,2,2352.36
SKU_0237,25-03-2024,2456,2344,332,6,1751.34
SKU_0237,01-04-2024,2695,2649,221,2,801.26
SKU_0237,08-04-2024,2985,2839,458,6,1483.4
SKU_0237,15-04-2024,3126,2959,436,3,4862.45
SKU_0237,22-04-2024,3250,3238,285,6,762.77
SKU_0237,29-04-2024,3544,3452,480,5,3645.98
SKU_0237,06-05-2024,3624,3597,293,1,2068.79
SKU_0237,13-05-2024,3870,3768,223,5,1561.8
SKU_0237,20-05-2024,3886,3726,252,4,3043.45
SKU_0237,27-05-2024,3924,3813,266,4,1969.32
SKU_0237,03-06-2024,4035,3836,489,6,4385.18
SKU_0237,10-06-2024,4129,4109,274,1,1471.49
SKU_0237,17-06-2024,4415,4404,222,2,4549
SKU_0237,24-06-2024,4630,4571,312,4,3029.18
SKU_0238,01-01-2024,727,616,497,3,332.17
SKU_0238,08-01-2024,981,870,435,2,4550.5
SKU_0238,15-01-2024,1249,1180,423,3,1214.43
SKU_0238,22-01-2024,1561,1400,305,1,1996.42
SKU_0238,29-01-2024,1686,1585,403,4,1395.26
SKU_0238,05-02-2024,1867,1722,472,5,4497.42
SKU_0238,12-02-2024,1924,1809,218,5,4762.38
SKU_0238,19-02-2024,2167,2132,411,6,1941.44
SKU_0238,26-02-2024,2268,2194,269,5,2320.49
SKU_0238,04-03-2024,2520,2355,390,4,4753.63
SKU_0238,11-03-2024,2568,2546,340,4,3050.63
SKU_0238,18-03-2024,2658,2538,351,4,2146.95
SKU_0238,25-03-2024,2811,2761,225,3,4089.47
SKU_0238,01-04-2024,2861,2834,215,4,507.35
SKU_0238,08-04-2024,3043,2848,242,3,341.48
SKU_0238,15-04-2024,3237,3181,284,5,2219.12
SKU_0238,22-04-2024,3479,3360,499,5,332.49
SKU_0238,29-04-2024,3649,3568,287,6,4597.3
SKU_0238,06-05-2024,3920,3760,465,1,2746.81
SKU_0238,13-05-2024,4145,4046,360,4,2552.61
SKU_0238,20-05-2024,4209,4032,333,4,3251.6
SKU_0238,27-05-2024,4399,4342,468,5,3915.46
SKU_0238,03-06-2024,4509,4424,363,3,2500.63
SKU_0238,10-06-2024,4649,4537,424,1,3004.22
SKU_0238,17-06-2024,4674,4611,309,2,3323.98
SKU_0238,24-06-2024,4891,4766,279,2,1483.65
SKU_0239,01-01-2024,557,553,376,3,4937.6
SKU_0239,08-01-2024,748,633,322,6,2896.13
SKU_0239,15-01-2024,935,855,349,6,243.48
SKU_0239,22-01-2024,1164,1018,226,2,2451.34
SKU_0239,29-01-2024,1275,1223,280,2,968.39
SKU_0239,05-02-2024,1348,1150,220,5,3174.58
SKU_0239,12-02-2024,1494,1398,267,3,707.94
SKU_0239,19-02-2024,1633,1448,329,6,181.86
SKU_0239,26-02-2024,1636,1469,259,6,1981.96
SKU_0239,04-03-2024,1634,1485,236,6,2579.55
SKU_0239,11-03-2024,1724,1676,361,3,4180.96
SKU_0239,18-03-2024,1835,1770,483,3,408.53
SKU_0239,25-03-2024,1880,1710,451,2,3735.6
SKU_0239,01-04-2024,1991,1862,241,4,3317.36
SKU_0239,08-04-2024,1994,1904,449,4,3266.19
SKU_0239,15-04-2024,2194,2059,336,4,1847.71
SKU_0239,22-04-2024,2458,2320,343,2,4694.61
SKU_0239,29-04-2024,2590,2490,309,3,2168.97
SKU_0239,06-05-2024,2662,2476,427,5,2241.13
SKU_0239,13-05-2024,2727,2535,262,2,2547.28
SKU_0239,20-05-2024,2672,2626,439,3,820.64
SKU_0239,27-05-2024,2804,2665,324,3,4757.69
SKU_0239,03-06-2024,2850,2729,370,3,544.24
SKU_0239,10-06-2024,2852,2844,477,3,3326.21
SKU_0239,17-06-2024,3085,2993,219,1,526.76
SKU_0239,24-06-2024,3333,3253,357,5,1819.51
SKU_0240,01-01-2024,1369,1297,222,1,1820.03
SKU_0240,08-01-2024,1458,1416,284,6,376.48
SKU_0240,15-01-2024,1567,1385,414,6,379.08
SKU_0240,22-01-2024,1533,1511,488,4,720.83
SKU_0240,29-01-2024,1863,1805,251,5,2345.35
SKU_0240,05-02-2024,1947,1900,317,2,275.09
SKU_0240,12-02-2024,2275,2239,496,1,981.68
SKU_0240,19-02-2024,2570,2438,360,4,3192.83
SKU_0240,26-02-2024,2804,2747,410,3,1123.28
SKU_0240,04-03-2024,2989,2985,260,5,1799.45
SKU_0240,11-03-2024,3356,3321,447,2,3161.21
SKU_0240,18-03-2024,3465,3335,305,5,415.61
SKU_0240,25-03-2024,3506,3314,229,4,1718.27
SKU_0240,01-04-2024,3498,3334,283,4,2906.02
SKU_0240,08-04-2024,3616,3555,214,1,3533.3
SKU_0240,15-04-2024,3798,3628,289,5,2858.76
SKU_0240,22-04-2024,3823,3752,242,5,387.73
SKU_0240,29-04-2024,4071,3925,226,4,667.19
SKU_0240,06-05-2024,4183,4182,412,5,2785.41
SKU_0240,13-05-2024,4522,4449,396,4,4868.48
SKU_0240,20-05-2024,4571,4533,272,4,2679.89
SKU_0240,27-05-2024,4797,4689,308,2,1644.74
SKU_0240,03-06-2024,4985,4972,282,3,2909.41
SKU_0240,10-06-2024,5319,5143,380,5,3728.34
SKU_0240,17-06-2024,5416,5230,264,3,3978.98
SKU_0240,24-06-2024,5387,5221,256,2,3644.93
SKU_0241,01-01-2024,907,729,286,6,3961.88
SKU_0241,08-01-2024,1048,1038,270,3,3666.42
SKU_0241,15-01-2024,1244,1058,211,3,4506.57
SKU_0241,22-01-2024,1211,1051,300,2,2631.46
SKU_0241,29-01-2024,1441,1292,238,5,917.55
SKU_0241,05-02-2024,1442,1409,240,4,3032.52
SKU_0241,12-02-2024,1663,1544,272,4,4181.66
SKU_0241,19-02-2024,1721,1715,348,5,4090.94
SKU_0241,26-02-2024,2020,1866,329,5,802.66
SKU_0241,04-03-2024,1978,1862,454,5,361.07
SKU_0241,11-03-2024,2162,2057,437,2,1186.8
SKU_0241,18-03-2024,2294,2252,250,2,267.06
SKU_0241,25-03-2024,2542,2428,407,2,1737.81
SKU_0241,01-04-2024,2573,2432,275,6,3149.27
SKU_0241,08-04-2024,2808,2680,259,6,3597.54
SKU_0241,15-04-2024,2856,2727,276,6,4792.04
SKU_0241,22-04-2024,2904,2765,349,6,3760.92
SKU_0241,29-04-2024,3103,2946,203,5,3443.4
SKU_0241,06-05-2024,3248,3205,480,4,3226.36
SKU_0241,13-05-2024,3384,3329,459,2,514.5
SKU_0241,20-05-2024,3511,3416,212,3,3279.17
SKU_0241,27-05-2024,3733,3538,389,6,2691.26
SKU_0241,03-06-2024,3924,3863,406,4,4784.98
SKU_0241,10-06-2024,4140,4128,425,3,3206.26
SKU_0241,17-06-2024,4277,4232,311,3,1362.25
SKU_0241,24-06-2024,4532,4403,283,5,4346.73
SKU_0242,01-01-2024,816,733,499,1,1369.84
SKU_0242,08-01-2024,1021,898,228,3,714.36
SKU_0242,15-01-2024,1280,1266,201,4,1108.12
SKU_0242,22-01-2024,1527,1348,356,3,3766.01
SKU_0242,29-01-2024,1624,1500,438,2,1609.9
SKU_0242,05-02-2024,1648,1524,337,3,1756.99
SKU_0242,12-02-2024,1857,1804,455,1,3789.62
SKU_0242,19-02-2024,2044,2021,282,2,4942.66
SKU_0242,26-02-2024,2138,1948,253,5,2817.56
SKU_0242,04-03-2024,2192,2185,458,5,2267.53
SKU_0242,11-03-2024,2514,2356,298,2,2366.85
SKU_0242,18-03-2024,2551,2471,286,3,4952.48
SKU_0242,25-03-2024,2593,2417,358,2,3935
SKU_0242,01-04-2024,2700,2562,330,2,4100.44
SKU_0242,08-04-2024,2844,2836,408,4,4898.47
SKU_0242,15-04-2024,2958,2941,332,2,624.24
SKU_0242,22-04-2024,3248,3053,282,5,2999.96
SKU_0242,29-04-2024,3282,3254,274,1,3630.25
SKU_0242,06-05-2024,3545,3468,274,4,4457.6
SKU_0242,13-05-2024,3716,3619,335,2,2322.93
SKU_0242,20-05-2024,3930,3892,280,2,3867.31
SKU_0242,27-05-2024,4284,4190,398,5,542.45
SKU_0242,03-06-2024,4408,4257,468,4,2455.4
SKU_0242,10-06-2024,4429,4396,209,1,3695.4
SKU_0242,17-06-2024,4524,4414,357,2,3062.93
SKU_0242,24-06-2024,4749,4585,348,5,3852.66
SKU_0243,01-01-2024,622,535,267,1,946.37
SKU_0243,08-01-2024,892,708,301,1,1040.82
SKU_0243,15-01-2024,824,803,359,2,587.75
SKU_0243,22-01-2024,1003,988,232,3,290.82
SKU_0243,29-01-2024,1162,1060,431,4,2536.64
SKU_0243,05-02-2024,1289,1265,286,6,4816.03
SKU_0243,12-02-2024,1447,1258,316,6,2005.67
SKU_0243,19-02-2024,1567,1533,492,1,1234.24
SKU_0243,26-02-2024,1697,1515,358,1,2484.02
SKU_0243,04-03-2024,1764,1649,331,5,3790.47
SKU_0243,11-03-2024,1998,1892,305,3,1984.89
SKU_0243,18-03-2024,2238,2194,337,4,4105.85
SKU_0243,25-03-2024,2432,2358,472,5,1834.52
SKU_0243,01-04-2024,2641,2452,428,3,2870.63
SKU_0243,08-04-2024,2796,2768,226,3,1119.05
SKU_0243,15-04-2024,3039,2859,453,3,2491.27
SKU_0243,22-04-2024,3230,3187,462,6,4794.35
SKU_0243,29-04-2024,3549,3532,394,5,2580.3
SKU_0243,06-05-2024,3787,3772,479,5,920.69
SKU_0243,13-05-2024,3988,3802,207,2,4026.76
SKU_0243,20-05-2024,4077,3880,217,1,126.49
SKU_0243,27-05-2024,4008,3910,491,3,4955.43
SKU_0243,03-06-2024,4272,4095,353,2,1283.52
SKU_0243,10-06-2024,4439,4275,445,3,3387.76
SKU_0243,17-06-2024,4489,4333,380,2,3022.9
SKU_0243,24-06-2024,4725,4710,202,5,2661.25
SKU_0244,01-01-2024,532,370,240,6,2696.07
SKU_0244,08-01-2024,751,708,396,3,4490.37
SKU_0244,15-01-2024,946,875,424,6,748.93
SKU_0244,22-01-2024,1245,1179,340,3,1335.38
SKU_0244,29-01-2024,1391,1284,298,6,1965.72
SKU_0244,05-02-2024,1670,1508,218,5,2489.52
SKU_0244,12-02-2024,1858,1753,446,5,4480.37
SKU_0244,19-02-2024,2036,1942,327,5,721.35
SKU_0244,26-02-2024,2162,2057,229,6,3313.82
SKU_0244,04-03-2024,2424,2387,347,1,4184.96
SKU_0244,11-03-2024,2494,2338,326,4,3325.98
SKU_0244,18-03-2024,2669,2626,273,5,2723.83
SKU_0244,25-03-2024,2960,2777,339,2,4647.47
SKU_0244,01-04-2024,3171,3052,326,6,3014.24
SKU_0244,08-04-2024,3367,3277,337,4,1131.56
SKU_0244,15-04-2024,3551,3501,494,1,4342.79
SKU_0244,22-04-2024,3797,3665,407,3,4800.55
SKU_0244,29-04-2024,4037,4027,245,3,3755.71
SKU_0244,06-05-2024,4330,4290,329,3,4620.08
SKU_0244,13-05-2024,4450,4325,401,3,4456.3
SKU_0244,20-05-2024,4634,4568,345,5,4038.54
SKU_0244,27-05-2024,4845,4727,367,2,1780.56
SKU_0244,03-06-2024,4931,4897,400,3,1480.62
SKU_0244,10-06-2024,5148,5031,456,2,528.25
SKU_0244,17-06-2024,5256,5202,383,6,4680.22
SKU_0244,24-06-2024,5583,5395,408,2,3388.32
SKU_0245,01-01-2024,1139,1000,427,3,3342.99
SKU_0245,08-01-2024,1229,1160,436,6,343.32
SKU_0245,15-01-2024,1342,1319,364,2,1442.26
SKU_0245,22-01-2024,1562,1383,294,4,1386.32
SKU_0245,29-01-2024,1767,1713,384,3,4999
SKU_0245,05-02-2024,1847,1730,454,3,2441.05
SKU_0245,12-02-2024,2121,2107,492,6,4066.89
SKU_0245,19-02-2024,2331,2324,212,5,4990.98
SKU_0245,26-02-2024,2575,2493,266,2,3445.76
SKU_0245,04-03-2024,2815,2721,282,4,2379.86
SKU_0245,11-03-2024,2993,2983,200,1,3682.4
SKU_0245,18-03-2024,3137,3114,428,6,1444.21
SKU_0245,25-03-2024,3253,3195,439,5,333.54
SKU_0245,01-04-2024,3536,3534,400,6,4247.1
SKU_0245,08-04-2024,3639,3511,382,4,2948.59
SKU_0245,15-04-2024,3884,3797,321,6,4623.49
SKU_0245,22-04-2024,4096,3952,486,6,1305.47
SKU_0245,29-04-2024,4273,4272,356,5,681.9
SKU_0245,06-05-2024,4453,4377,463,1,1563.93
SKU_0245,13-05-2024,4611,4587,394,2,3386.28
SKU_0245,20-05-2024,4789,4731,444,3,3805.93
SKU_0245,27-05-2024,4901,4824,461,4,3791.49
SKU_0245,03-06-2024,5082,4969,418,1,2705.31
SKU_0245,10-06-2024,5104,4920,234,2,2343.38
SKU_0245,17-06-2024,5265,5086,369,5,1776.66
SKU_0245,24-06-2024,5248,5211,241,2,1274.95
SKU_0246,01-01-2024,970,836,292,4,4621.47
SKU_0246,08-01-2024,1069,892,226,6,1834.52
SKU_0246,15-01-2024,1198,1114,303,1,927.9
SKU_0246,22-01-2024,1441,1324,280,4,2598.96
SKU_0246,29-01-2024,1573,1548,336,1,3820.83
SKU_0246,05-02-2024,1658,1512,348,2,1981.98
SKU_0246,12-02-2024,1790,1600,246,1,3333.74
SKU_0246,19-02-2024,1869,1741,332,6,1151.44
SKU_0246,26-02-2024,1952,1936,298,6,1711.7
SKU_0246,04-03-2024,2227,2117,313,2,3259.61
SKU_0246,11-03-2024,2459,2340,376,6,3592.99
SKU_0246,18-03-2024,2451,2438,465,6,3181
SKU_0246,25-03-2024,2726,2635,347,3,4439.37
SKU_0246,01-04-2024,2750,2573,223,3,320.71
SKU_0246,08-04-2024,2748,2651,384,2,4489.81
SKU_0246,15-04-2024,2875,2848,430,6,1890.12
SKU_0246,22-04-2024,3133,3131,346,6,2071.63
SKU_0246,29-04-2024,3508,3496,312,1,2927.08
SKU_0246,06-05-2024,3711,3701,489,6,606.15
SKU_0246,13-05-2024,4057,3965,293,5,213.13
SKU_0246,20-05-2024,4182,4021,437,6,4869.74
SKU_0246,27-05-2024,4310,4198,475,5,4993.88
SKU_0246,03-06-2024,4361,4219,274,2,637.57
SKU_0246,10-06-2024,4343,4342,240,2,517.84
