order_id,order_date,ship_date,sku_id,quantity,zone,picker_id,processing_time_min,order_value,on_time_flag,priority
ORD_07745,16-02-2024,17-02-2024,SKU_0172,17,D,PCK_019,109,8703.42,1,Medium
ORD_07746,28-04-2024,02-05-2024,SKU_0144,15,B,PCK_008,68,7928.44,0,High
ORD_07747,30-04-2024,02-05-2024,SKU_0266,1,D,PCK_010,50,18111.02,1,Low
ORD_07748,16-01-2024,19-01-2024,SKU_0176,38,B,PCK_012,83,23509.82,1,High
ORD_07749,01-05-2024,02-05-2024,SKU_0291,7,D,PCK_004,82,23808.96,1,Low
ORD_07750,19-03-2024,22-03-2024,SKU_0014,2,B,PCK_007,90,6898.90,1,Medium
ORD_07751,28-03-2024,31-03-2024,SKU_0125,17,A,PCK_001,89,19446.06,1,Medium
ORD_07752,05-06-2024,09-06-2024,SKU_0300,7,B,PCK_019,63,5527.98,0,Medium
ORD_07753,03-05-2024,05-05-2024,SKU_0207,46,B,PCK_012,20,24654.44,0,Low
ORD_07754,30-05-2024,02-06-2024,SKU_0198,10,D,PCK_004,75,1497.02,1,Low
ORD_07755,07-02-2024,08-02-2024,SKU_0234,43,A,PCK_008,83,13048.11,1,Medium
ORD_07756,14-05-2024,17-05-2024,SKU_0111,42,C,PCK_019,14,10609.99,1,Medium
ORD_07757,01-04-2024,05-04-2024,SKU_0080,1,D,PCK_009,110,22916.14,0,Low
ORD_07758,11-02-2024,13-02-2024,SKU_0078,13,C,PCK_007,84,24348.35,1,Low
ORD_07759,02-06-2024,05-06-2024,SKU_0193,23,B,PCK_011,59,1802.75,0,Low
ORD_07760,12-01-2024,15-01-2024,SKU_0079,30,D,PCK_016,79,976.70,1,Low
ORD_07761,23-02-2024,25-02-2024,SKU_0233,12,C,PCK_003,41,20527.99,1,Low
ORD_07762,01-03-2024,03-03-2024,SKU_0041,48,C,PCK_008,68,19011.89,0,Low
ORD_07763,28-06-2024,29-06-2024,SKU_0103,6,D,PCK_004,88,3686.66,1,Low
ORD_07764,04-01-2024,06-01-2024,SKU_0200,47,A,PCK_015,38,8379.46,1,Medium
ORD_07765,10-03-2024,13-03-2024,SKU_0004,25,C,PCK_012,66,8228.60,1,Low
ORD_07766,17-04-2024,19-04-2024,SKU_0052,30,B,PCK_016,102,22140.36,1,Medium
ORD_07767,24-06-2024,28-06-2024,SKU_0237,42,B,PCK_020,45,16470.42,0,High
ORD_07768,28-01-2024,01-02-2024,SKU_0063,44,B,PCK_013,28,24707.13,1,Medium
ORD_07769,11-02-2024,15-02-2024,SKU_0013,40,B,PCK_013,36,23147.15,1,Medium
ORD_07770,27-01-2024,29-01-2024,SKU_0135,7,C,PCK_013,94,23584.14,1,Medium
ORD_07771,21-05-2024,25-05-2024,SKU_0107,21,D,PCK_019,17,5087.63,1,High
ORD_07772,25-06-2024,27-06-2024,SKU_0053,42,C,PCK_010,17,6278.15,0,Medium
ORD_07773,07-01-2024,10-01-2024,SKU_0249,30,B,PCK_001,13,21908.51,1,Low
ORD_07774,28-05-2024,29-05-2024,SKU_0122,49,B,PCK_009,22,17138.02,1,Medium
ORD_07775,17-01-2024,19-01-2024,SKU_0051,11,D,PCK_018,28,9540.44,1,Medium
ORD_07776,10-02-2024,11-02-2024,SKU_0299,5,C,PCK_005,117,4743.49,0,Medium
ORD_07777,04-02-2024,07-02-2024,SKU_0065,30,A,PCK_020,65,2672.45,1,Medium
ORD_07778,30-03-2024,02-04-2024,SKU_0013,45,B,PCK_020,57,8079.62,1,Medium
ORD_07779,04-02-2024,05-02-2024,SKU_0028,5,A,PCK_001,109,23827.58,1,Low
ORD_07780,09-03-2024,11-03-2024,SKU_0042,18,A,PCK_004,83,1716.54,0,High
ORD_07781,09-01-2024,13-01-2024,SKU_0168,32,A,PCK_014,88,4649.41,0,Medium
ORD_07782,28-05-2024,29-05-2024,SKU_0037,41,D,PCK_019,14,10762.42,1,High
ORD_07783,05-05-2024,06-05-2024,SKU_0288,26,C,PCK_009,99,19793.93,1,Low
ORD_07784,28-01-2024,01-02-2024,SKU_0264,19,B,PCK_003,72,7686.43,1,High
ORD_07785,16-06-2024,18-06-2024,SKU_0119,6,A,PCK_001,105,9060.68,1,Low
ORD_07786,18-05-2024,19-05-2024,SKU_0285,10,B,PCK_017,61,6390.78,0,Low
ORD_07787,14-02-2024,18-02-2024,SKU_0099,47,C,PCK_017,91,5144.27,0,Low
ORD_07788,06-03-2024,09-03-2024,SKU_0193,5,A,PCK_019,79,21334.31,1,Low
ORD_07789,08-05-2024,10-05-2024,SKU_0288,13,D,PCK_013,75,15474.18,1,High
ORD_07790,27-03-2024,31-03-2024,SKU_0101,19,A,PCK_007,56,8984.22,1,High
ORD_07791,27-01-2024,28-01-2024,SKU_0136,44,A,PCK_009,40,21367.18,1,Medium
ORD_07792,04-02-2024,05-02-2024,SKU_0239,4,D,PCK_008,110,4785.87,1,Medium
ORD_07793,21-01-2024,24-01-2024,SKU_0163,15,A,PCK_014,16,1965.31,1,Low
ORD_07794,09-06-2024,11-06-2024,SKU_0071,44,A,PCK_005,77,9388.26,1,Low
ORD_07795,14-02-2024,15-02-2024,SKU_0281,27,B,PCK_005,56,24200.71,1,High
ORD_07796,27-06-2024,29-06-2024,SKU_0211,46,A,PCK_007,69,18090.29,1,Low
ORD_07797,27-02-2024,29-02-2024,SKU_0204,10,A,PCK_010,87,11062.92,1,Medium
ORD_07798,28-03-2024,29-03-2024,SKU_0197,31,B,PCK_003,33,16000.87,1,High
ORD_07799,20-01-2024,24-01-2024,SKU_0080,7,D,PCK_007,34,4767.95,1,Medium
ORD_07800,08-01-2024,10-01-2024,SKU_0060,30,B,PCK_014,93,4692.56,1,Medium
ORD_07801,31-03-2024,02-04-2024,SKU_0260,34,C,PCK_007,74,7731.01,1,Low
ORD_07802,26-03-2024,28-03-2024,SKU_0034,27,D,PCK_014,93,6523.67,1,Medium
ORD_07803,17-01-2024,20-01-2024,SKU_0141,11,B,PCK_001,42,8521.79,1,High
ORD_07804,04-06-2024,05-06-2024,SKU_0116,5,A,PCK_019,78,21323.51,1,Low
ORD_07805,09-02-2024,12-02-2024,SKU_0293,8,B,PCK_008,67,22229.52,1,Medium
ORD_07806,12-03-2024,15-03-2024,SKU_0072,39,B,PCK_018,96,6507.43,1,Low
ORD_07807,22-01-2024,23-01-2024,SKU_0206,39,A,PCK_015,33,7191.93,1,High
ORD_07808,28-04-2024,02-05-2024,SKU_0195,33,B,PCK_020,100,13235.23,0,Medium
ORD_07809,09-02-2024,13-02-2024,SKU_0299,13,C,PCK_009,19,13409.77,1,High
ORD_07810,25-02-2024,27-02-2024,SKU_0096,47,B,PCK_011,36,16161.93,1,Low
ORD_07811,25-05-2024,27-05-2024,SKU_0213,43,C,PCK_009,15,14290.07,1,Medium
ORD_07812,12-06-2024,15-06-2024,SKU_0267,29,B,PCK_009,114,6295.07,1,Low
ORD_07813,25-04-2024,29-04-2024,SKU_0220,33,D,PCK_018,57,20892.99,1,Low
ORD_07814,28-04-2024,30-04-2024,SKU_0058,9,A,PCK_004,99,24889.89,1,Medium
ORD_07815,07-04-2024,09-04-2024,SKU_0114,38,A,PCK_008,84,21856.03,1,Medium
ORD_07816,14-06-2024,18-06-2024,SKU_0132,32,A,PCK_001,99,3092.85,1,Medium
ORD_07817,13-02-2024,14-02-2024,SKU_0288,8,D,PCK_016,36,9014.70,1,High
ORD_07818,18-04-2024,21-04-2024,SKU_0171,48,C,PCK_011,17,1277.47,1,Low
ORD_07819,14-04-2024,17-04-2024,SKU_0029,37,B,PCK_013,96,20556.85,1,Medium
ORD_07820,19-05-2024,21-05-2024,SKU_0272,4,A,PCK_016,46,4291.67,1,High
ORD_07821,07-04-2024,09-04-2024,SKU_0183,26,A,PCK_019,47,18385.44,0,Low
ORD_07822,20-05-2024,23-05-2024,SKU_0078,48,C,PCK_001,62,24613.32,1,Medium
ORD_07823,30-03-2024,02-04-2024,SKU_0121,11,B,PCK_015,24,2708.76,1,High
ORD_07824,30-03-2024,31-03-2024,SKU_0212,21,D,PCK_006,65,5897.62,0,Medium
ORD_07825,14-04-2024,17-04-2024,SKU_0012,26,B,PCK_007,75,4353.23,1,High
ORD_07826,18-03-2024,22-03-2024,SKU_0166,44,C,PCK_017,93,15768.74,1,High
ORD_07827,05-02-2024,06-02-2024,SKU_0275,22,B,PCK_001,108,3936.30,1,Low
ORD_07828,21-04-2024,23-04-2024,SKU_0164,14,D,PCK_012,103,24308.07,0,Medium
ORD_07829,01-04-2024,04-04-2024,SKU_0117,26,B,PCK_015,111,10792.70,1,Low
ORD_07830,24-02-2024,28-02-2024,SKU_0184,43,C,PCK_016,42,22691.43,0,Medium
ORD_07831,09-05-2024,11-05-2024,SKU_0035,25,B,PCK_019,33,8076.09,1,Medium
ORD_07832,01-05-2024,05-05-2024,SKU_0232,7,A,PCK_009,41,6673.79,1,High
ORD_07833,05-03-2024,08-03-2024,SKU_0033,2,B,PCK_016,63,846.03,1,Medium
ORD_07834,28-03-2024,31-03-2024,SKU_0234,49,B,PCK_001,31,19992.42,0,Low
ORD_07835,29-02-2024,03-03-2024,SKU_0271,19,B,PCK_014,21,23120.28,1,Medium
ORD_07836,13-03-2024,15-03-2024,SKU_0202,38,D,PCK_015,115,12388.16,1,High
ORD_07837,09-06-2024,11-06-2024,SKU_0053,48,C,PCK_006,35,6000.12,1,Low
ORD_07838,16-02-2024,19-02-2024,SKU_0150,10,B,PCK_006,118,12304.79,1,High
ORD_07839,06-02-2024,10-02-2024,SKU_0016,38,A,PCK_001,87,20626.85,1,Medium
ORD_07840,18-06-2024,22-06-2024,SKU_0204,42,A,PCK_008,83,913.50,1,Low
ORD_07841,11-02-2024,15-02-2024,SKU_0261,45,B,PCK_005,95,22381.05,1,Low
ORD_07842,15-01-2024,16-01-2024,SKU_0130,23,B,PCK_018,21,20528.46,1,Low
ORD_07843,12-05-2024,13-05-2024,SKU_0239,10,B,PCK_008,43,9943.68,1,High
ORD_07844,25-06-2024,26-06-2024,SKU_0021,30,B,PCK_016,61,5738.55,1,High
ORD_07845,16-06-2024,17-06-2024,SKU_0088,17,B,PCK_015,11,6683.90,1,Low
ORD_07846,13-02-2024,14-02-2024,SKU_0219,14,C,PCK_012,54,24777.98,1,Low
ORD_07847,26-06-2024,28-06-2024,SKU_0179,22,B,PCK_005,107,22402.07,1,High
ORD_07848,01-05-2024,03-05-2024,SKU_0242,30,A,PCK_005,57,16850.08,1,High
ORD_07849,19-02-2024,21-02-2024,SKU_0230,35,C,PCK_001,49,15676.72,1,High
ORD_07850,18-06-2024,20-06-2024,SKU_0279,24,C,PCK_016,100,11023.17,0,Low
ORD_07851,27-03-2024,30-03-2024,SKU_0036,47,B,PCK_014,87,16774.12,1,Medium
ORD_07852,21-05-2024,24-05-2024,SKU_0221,18,D,PCK_007,60,2575.50,1,Medium
ORD_07853,26-04-2024,28-04-2024,SKU_0034,9,C,PCK_006,117,14627.50,1,Medium
ORD_07854,21-05-2024,25-05-2024,SKU_0170,1,A,PCK_003,10,1252.12,1,High
ORD_07855,09-04-2024,10-04-2024,SKU_0187,5,A,PCK_003,101,14403.69,1,Low
ORD_07856,08-01-2024,11-01-2024,SKU_0059,3,C,PCK_020,58,22241.98,1,Low
ORD_07857,17-03-2024,20-03-2024,SKU_0276,43,B,PCK_009,56,18654.39,1,High
ORD_07858,16-04-2024,17-04-2024,SKU_0220,3,B,PCK_006,83,19991.33,1,Low
ORD_07859,31-03-2024,04-04-2024,SKU_0025,41,B,PCK_001,84,19728.52,0,Medium
ORD_07860,22-02-2024,23-02-2024,SKU_0006,32,B,PCK_015,104,24820.65,1,High
ORD_07861,12-06-2024,14-06-2024,SKU_0124,43,A,PCK_011,105,3391.93,1,High
ORD_07862,08-01-2024,12-01-2024,SKU_0271,9,A,PCK_008,87,754.78,0,Low
ORD_07863,19-02-2024,23-02-2024,SKU_0098,14,B,PCK_009,89,20847.54,1,Low
ORD_07864,12-01-2024,13-01-2024,SKU_0141,3,D,PCK_007,36,15167.42,1,Medium
ORD_07865,15-06-2024,17-06-2024,SKU_0105,40,A,PCK_019,43,24544.99,1,Medium
ORD_07866,21-06-2024,22-06-2024,SKU_0294,8,A,PCK_005,41,23353.33,0,Low
ORD_07867,17-06-2024,18-06-2024,SKU_0058,3,D,PCK_014,28,23968.68,1,High
ORD_07868,08-05-2024,09-05-2024,SKU_0064,40,D,PCK_014,24,18353.36,1,Low
ORD_07869,07-05-2024,11-05-2024,SKU_0198,9,D,PCK_018,48,9919.29,1,Low
ORD_07870,25-06-2024,28-06-2024,SKU_0157,20,B,PCK_001,47,11218.52,1,High
ORD_07871,14-04-2024,17-04-2024,SKU_0001,6,C,PCK_009,103,19888.39,1,Medium
ORD_07872,29-05-2024,02-06-2024,SKU_0130,27,A,PCK_003,79,17232.28,1,Medium
ORD_07873,14-04-2024,18-04-2024,SKU_0051,48,D,PCK_014,15,11843.52,1,Medium
ORD_07874,18-04-2024,22-04-2024,SKU_0298,40,A,PCK_015,50,17978.50,1,High
ORD_07875,04-04-2024,08-04-2024,SKU_0280,14,C,PCK_010,15,4483.47,0,Low
ORD_07876,30-05-2024,02-06-2024,SKU_0170,23,A,PCK_018,54,3725.98,1,High
ORD_07877,25-03-2024,29-03-2024,SKU_0169,40,D,PCK_004,26,11336.33,1,Medium
ORD_07878,03-04-2024,04-04-2024,SKU_0154,20,D,PCK_005,22,19628.79,1,Low
ORD_07879,20-04-2024,23-04-2024,SKU_0088,37,A,PCK_017,63,4154.78,1,Low
ORD_07880,06-03-2024,10-03-2024,SKU_0067,7,A,PCK_010,27,20677.31,1,High
ORD_07881,31-01-2024,01-02-2024,SKU_0184,35,C,PCK_001,10,13165.78,1,High
ORD_07882,19-04-2024,20-04-2024,SKU_0209,42,D,PCK_020,44,9255.01,1,High
ORD_07883,15-06-2024,17-06-2024,SKU_0100,4,C,PCK_004,21,17819.83,1,High
ORD_07884,21-01-2024,23-01-2024,SKU_0170,10,B,PCK_012,104,1520.19,1,Low
ORD_07885,22-02-2024,25-02-2024,SKU_0126,19,B,PCK_006,99,19398.37,0,Low
ORD_07886,26-05-2024,28-05-2024,SKU_0283,10,C,PCK_002,62,1700.48,1,Low
ORD_07887,11-04-2024,15-04-2024,SKU_0281,15,D,PCK_007,23,2457.87,0,Low
ORD_07888,12-01-2024,16-01-2024,SKU_0228,2,B,PCK_010,48,16756.83,1,Medium
ORD_07889,04-02-2024,08-02-2024,SKU_0139,3,C,PCK_002,50,16369.04,1,Medium
ORD_07890,05-04-2024,09-04-2024,SKU_0208,49,C,PCK_006,113,5032.56,1,Low
ORD_07891,14-03-2024,16-03-2024,SKU_0102,8,C,PCK_020,47,673.24,1,High
ORD_07892,28-02-2024,01-03-2024,SKU_0055,17,A,PCK_003,119,1377.93,1,Medium
ORD_07893,29-04-2024,03-05-2024,SKU_0082,21,C,PCK_011,104,3039.20,1,Low
ORD_07894,19-04-2024,21-04-2024,SKU_0223,4,D,PCK_006,26,11098.08,1,Medium
ORD_07895,01-05-2024,03-05-2024,SKU_0279,19,B,PCK_018,57,4214.03,1,Medium
ORD_07896,20-02-2024,22-02-2024,SKU_0021,48,A,PCK_008,81,1945.81,1,Medium
ORD_07897,19-01-2024,20-01-2024,SKU_0142,3,A,PCK_018,80,4566.97,1,High
ORD_07898,04-03-2024,08-03-2024,SKU_0011,14,C,PCK_009,104,10599.06,1,Low
ORD_07899,17-05-2024,20-05-2024,SKU_0260,28,D,PCK_001,18,15258.20,1,High
ORD_07900,06-05-2024,07-05-2024,SKU_0279,8,A,PCK_014,26,16895.19,1,Medium
ORD_07901,02-02-2024,06-02-2024,SKU_0068,1,B,PCK_006,51,21933.18,1,Medium
ORD_07902,01-04-2024,02-04-2024,SKU_0169,4,C,PCK_010,33,20363.17,0,Low
ORD_07903,11-04-2024,15-04-2024,SKU_0093,39,C,PCK_002,108,15305.03,1,Low
ORD_07904,13-03-2024,17-03-2024,SKU_0181,6,D,PCK_019,53,22886.07,1,Medium
ORD_07905,12-04-2024,13-04-2024,SKU_0165,8,D,PCK_015,33,16104.53,1,Low
ORD_07906,14-05-2024,18-05-2024,SKU_0046,40,B,PCK_004,76,18503.93,0,Medium
ORD_07907,15-06-2024,19-06-2024,SKU_0281,18,A,PCK_008,112,5995.03,1,Low
ORD_07908,12-05-2024,15-05-2024,SKU_0157,1,D,PCK_011,84,1593.04,1,Medium
ORD_07909,08-04-2024,11-04-2024,SKU_0074,2,C,PCK_015,95,5199.05,1,Medium
ORD_07910,30-01-2024,01-02-2024,SKU_0054,11,D,PCK_003,50,5109.54,1,High
ORD_07911,09-02-2024,11-02-2024,SKU_0282,8,C,PCK_019,91,22730.05,1,Low
ORD_07912,12-02-2024,16-02-2024,SKU_0293,20,A,PCK_015,35,24252.13,1,High
ORD_07913,14-02-2024,15-02-2024,SKU_0179,17,B,PCK_006,87,22515.80,1,High
ORD_07914,14-01-2024,15-01-2024,SKU_0106,7,D,PCK_007,15,16473.60,0,Low
ORD_07915,17-03-2024,21-03-2024,SKU_0268,6,D,PCK_020,95,14815.43,1,High
ORD_07916,19-02-2024,22-02-2024,SKU_0004,46,B,PCK_017,65,21338.72,1,Medium
ORD_07917,09-03-2024,10-03-2024,SKU_0235,2,A,PCK_014,66,14537.99,1,High
ORD_07918,14-02-2024,17-02-2024,SKU_0260,12,B,PCK_019,51,15081.61,1,High
ORD_07919,02-04-2024,03-04-2024,SKU_0254,30,D,PCK_009,39,17602.13,1,High
ORD_07920,23-06-2024,26-06-2024,SKU_0060,43,D,PCK_008,74,2343.67,1,Low
ORD_07921,24-03-2024,26-03-2024,SKU_0065,26,A,PCK_015,82,22851.39,1,Low
ORD_07922,25-01-2024,28-01-2024,SKU_0169,31,A,PCK_013,15,878.41,1,High
ORD_07923,10-06-2024,13-06-2024,SKU_0109,40,D,PCK_017,53,22089.36,1,Low
ORD_07924,14-04-2024,18-04-2024,SKU_0277,12,C,PCK_017,78,8070.92,1,High
ORD_07925,09-03-2024,10-03-2024,SKU_0263,7,D,PCK_012,115,18959.02,0,Low
ORD_07926,04-01-2024,08-01-2024,SKU_0054,2,C,PCK_018,66,8185.67,0,High
ORD_07927,25-05-2024,29-05-2024,SKU_0295,39,D,PCK_015,57,953.43,1,Low
ORD_07928,15-01-2024,18-01-2024,SKU_0125,43,A,PCK_002,87,10608.07,1,Low
ORD_07929,20-04-2024,24-04-2024,SKU_0003,30,B,PCK_016,61,7188.77,1,Medium
ORD_07930,21-03-2024,23-03-2024,SKU_0146,34,C,PCK_020,60,20260.40,1,Medium
ORD_07931,14-04-2024,15-04-2024,SKU_0161,28,C,PCK_015,89,19295.69,0,Medium
ORD_07932,05-06-2024,07-06-2024,SKU_0142,23,A,PCK_004,82,4497.60,1,Medium
ORD_07933,27-03-2024,28-03-2024,SKU_0207,25,B,PCK_019,97,12297.28,1,Low
ORD_07934,11-04-2024,15-04-2024,SKU_0219,6,D,PCK_005,102,5529.94,1,Low
ORD_07935,24-01-2024,26-01-2024,SKU_0176,49,B,PCK_010,107,23970.64,0,Medium
ORD_07936,20-04-2024,23-04-2024,SKU_0232,34,A,PCK_012,96,14531.72,1,Low
ORD_07937,07-02-2024,11-02-2024,SKU_0201,2,C,PCK_001,90,16916.16,1,High
ORD_07938,29-01-2024,02-02-2024,SKU_0175,47,B,PCK_019,63,1068.70,1,Low
ORD_07939,26-06-2024,30-06-2024,SKU_0265,35,A,PCK_011,27,13857.01,0,Medium
ORD_07940,05-04-2024,09-04-2024,SKU_0294,19,C,PCK_014,48,9530.99,1,Low
ORD_07941,18-04-2024,20-04-2024,SKU_0161,5,B,PCK_015,27,20817.14,1,Low
ORD_07942,14-06-2024,18-06-2024,SKU_0255,36,D,PCK_011,43,6061.25,1,Low
ORD_07943,02-06-2024,06-06-2024,SKU_0283,36,D,PCK_003,74,17252.97,1,Medium
ORD_07944,17-06-2024,18-06-2024,SKU_0270,27,B,PCK_010,31,15536.11,1,Medium
ORD_07945,28-03-2024,01-04-2024,SKU_0020,37,B,PCK_016,77,12928.86,1,High
ORD_07946,21-02-2024,25-02-2024,SKU_0227,27,D,PCK_004,13,8459.01,1,Medium
ORD_07947,22-03-2024,24-03-2024,SKU_0199,1,B,PCK_004,104,5482.95,1,Medium
ORD_07948,02-03-2024,03-03-2024,SKU_0014,34,D,PCK_001,100,12973.80,1,Low
ORD_07949,09-02-2024,12-02-2024,SKU_0274,48,D,PCK_007,73,12547.08,1,Low
ORD_07950,05-01-2024,07-01-2024,SKU_0081,31,B,PCK_005,15,8416.18,1,High
ORD_07951,04-06-2024,05-06-2024,SKU_0257,1,C,PCK_011,94,8703.08,1,High
ORD_07952,09-04-2024,10-04-2024,SKU_0121,43,D,PCK_007,29,19132.38,1,Low
ORD_07953,05-06-2024,08-06-2024,SKU_0175,17,C,PCK_005,74,6373.91,1,Low
ORD_07954,08-04-2024,11-04-2024,SKU_0023,42,B,PCK_006,83,22634.36,1,High
ORD_07955,18-01-2024,19-01-2024,SKU_0071,4,C,PCK_013,105,14065.35,1,High
ORD_07956,02-01-2024,04-01-2024,SKU_0082,18,B,PCK_015,58,4493.92,1,Medium
ORD_07957,19-04-2024,20-04-2024,SKU_0170,1,C,PCK_004,110,17991.23,1,Low
ORD_07958,28-03-2024,30-03-2024,SKU_0231,44,C,PCK_005,15,9625.61,1,Low
ORD_07959,26-04-2024,27-04-2024,SKU_0028,46,B,PCK_007,11,796.05,1,High
ORD_07960,23-06-2024,24-06-2024,SKU_0126,5,D,PCK_009,54,13090.64,1,Medium
ORD_07961,12-04-2024,15-04-2024,SKU_0039,49,D,PCK_010,67,24896.63,1,Low
ORD_07962,13-06-2024,17-06-2024,SKU_0169,37,B,PCK_002,54,17233.35,1,Low
ORD_07963,27-03-2024,29-03-2024,SKU_0183,13,C,PCK_011,41,5063.13,0,Medium
ORD_07964,14-02-2024,16-02-2024,SKU_0232,48,B,PCK_002,39,20237.45,1,High
ORD_07965,18-03-2024,21-03-2024,SKU_0021,41,A,PCK_014,25,24432.48,1,Medium
ORD_07966,12-01-2024,16-01-2024,SKU_0129,21,B,PCK_003,36,20375.59,1,Medium
ORD_07967,13-03-2024,16-03-2024,SKU_0159,34,C,PCK_009,75,6810.63,1,Low
ORD_07968,26-04-2024,30-04-2024,SKU_0141,42,D,PCK_016,69,19010.57,1,High
ORD_07969,14-06-2024,18-06-2024,SKU_0082,1,B,PCK_004,100,3032.37,1,Low
ORD_07970,09-02-2024,13-02-2024,SKU_0048,24,D,PCK_005,100,4199.02,1,Low
ORD_07971,06-02-2024,08-02-2024,SKU_0008,24,C,PCK_014,60,688.03,1,High
ORD_07972,17-02-2024,21-02-2024,SKU_0225,15,A,PCK_013,83,17327.73,1,High
ORD_07973,11-04-2024,14-04-2024,SKU_0087,35,B,PCK_005,51,9110.78,1,Low
ORD_07974,06-06-2024,10-06-2024,SKU_0014,33,D,PCK_012,87,837.51,1,Medium
ORD_07975,29-06-2024,30-06-2024,SKU_0146,2,C,PCK_014,36,23900.08,1,High
ORD_07976,10-04-2024,11-04-2024,SKU_0003,29,C,PCK_009,72,8882.52,1,Medium
ORD_07977,06-03-2024,07-03-2024,SKU_0166,25,C,PCK_011,95,7693.82,1,High
ORD_07978,30-01-2024,31-01-2024,SKU_0065,23,B,PCK_014,22,22621.36,1,Low
ORD_07979,13-01-2024,14-01-2024,SKU_0171,36,A,PCK_014,33,6349.17,1,Medium
ORD_07980,21-02-2024,24-02-2024,SKU_0256,25,C,PCK_016,51,21580.21,1,High
ORD_07981,26-05-2024,28-05-2024,SKU_0119,31,D,PCK_005,119,16432.26,1,Medium
ORD_07982,09-06-2024,10-06-2024,SKU_0099,37,A,PCK_019,108,13792.59,0,Medium
ORD_07983,18-05-2024,20-05-2024,SKU_0211,35,A,PCK_002,90,3547.12,1,Low
ORD_07984,01-03-2024,05-03-2024,SKU_0092,24,D,PCK_008,81,2097.61,0,Low
ORD_07985,08-06-2024,10-06-2024,SKU_0194,20,D,PCK_005,63,14491.49,1,Low
ORD_07986,05-02-2024,07-02-2024,SKU_0009,6,B,PCK_006,66,22401.49,1,High
ORD_07987,21-01-2024,23-01-2024,SKU_0032,31,D,PCK_019,100,14013.65,1,Medium
ORD_07988,12-06-2024,13-06-2024,SKU_0173,20,D,PCK_001,77,8346.98,1,High
ORD_07989,28-04-2024,02-05-2024,SKU_0235,38,A,PCK_020,14,6881.91,1,Medium
ORD_07990,18-06-2024,22-06-2024,SKU_0237,33,A,PCK_001,40,15460.10,1,Medium
ORD_07991,28-05-2024,30-05-2024,SKU_0056,32,A,PCK_006,13,20045.56,1,High
ORD_07992,24-03-2024,25-03-2024,SKU_0107,33,B,PCK_019,25,13899.42,1,Medium
ORD_07993,11-04-2024,13-04-2024,SKU_0159,29,A,PCK_020,118,535.89,1,Medium
ORD_07994,10-05-2024,14-05-2024,SKU_0224,46,D,PCK_020,68,1978.60,1,High
ORD_07995,26-01-2024,30-01-2024,SKU_0059,42,B,PCK_013,87,20626.83,0,Low
ORD_07996,10-06-2024,12-06-2024,SKU_0038,41,B,PCK_018,69,6447.45,1,Low
ORD_07997,28-06-2024,01-07-2024,SKU_0122,20,A,PCK_008,87,12760.53,1,Low
ORD_07998,12-06-2024,16-06-2024,SKU_0081,39,D,PCK_019,93,12400.97,0,Low
ORD_07999,20-03-2024,23-03-2024,SKU_0076,41,A,PCK_004,15,14739.84,1,Medium
ORD_08000,28-06-2024,01-07-2024,SKU_0115,15,D,PCK_001,35,17759.32,1,High
ORD_08001,20-02-2024,24-02-2024,SKU_0082,16,D,PCK_006,32,6207.31,1,High
ORD_08002,19-04-2024,23-04-2024,SKU_0029,30,B,PCK_018,17,21002.90,1,High
ORD_08003,14-02-2024,18-02-2024,SKU_0262,11,D,PCK_008,39,4215.95,1,Medium
ORD_08004,30-01-2024,02-02-2024,SKU_0144,49,D,PCK_006,64,19726.29,1,High
ORD_08005,28-05-2024,31-05-2024,SKU_0162,39,C,PCK_010,57,16148.75,1,Medium
ORD_08006,08-01-2024,12-01-2024,SKU_0278,9,D,PCK_018,100,19199.77,1,High
ORD_08007,16-04-2024,18-04-2024,SKU_0281,24,A,PCK_005,80,10642.77,1,Medium
ORD_08008,04-05-2024,08-05-2024,SKU_0100,12,B,PCK_005,70,22837.93,0,Low
ORD_08009,29-04-2024,02-05-2024,SKU_0266,14,A,PCK_001,36,18954.41,0,High
ORD_08010,05-04-2024,06-04-2024,SKU_0216,38,A,PCK_019,104,19005.15,1,Medium
ORD_08011,12-02-2024,16-02-2024,SKU_0133,46,D,PCK_014,87,16191.28,1,Medium
ORD_08012,28-01-2024,01-02-2024,SKU_0258,5,C,PCK_019,50,8403.16,0,High
ORD_08013,27-06-2024,28-06-2024,SKU_0139,24,D,PCK_016,88,21155.20,1,High
ORD_08014,11-05-2024,14-05-2024,SKU_0291,19,A,PCK_014,99,8659.59,1,Low
ORD_08015,27-02-2024,28-02-2024,SKU_0219,22,D,PCK_009,78,5504.46,1,High
ORD_08016,24-02-2024,26-02-2024,SKU_0132,11,B,PCK_011,98,24647.65,0,Medium
ORD_08017,25-02-2024,27-02-2024,SKU_0237,22,D,PCK_007,57,22432.20,1,Low
ORD_08018,04-03-2024,05-03-2024,SKU_0239,19,D,PCK_009,77,22609.58,1,Medium
ORD_08019,07-01-2024,11-01-2024,SKU_0281,28,C,PCK_018,49,16174.06,1,High
ORD_08020,24-05-2024,25-05-2024,SKU_0227,16,C,PCK_001,23,13892.61,1,Medium
ORD_08021,05-02-2024,06-02-2024,SKU_0163,42,D,PCK_016,53,11285.55,1,Medium
ORD_08022,23-05-2024,25-05-2024,SKU_0028,7,A,PCK_014,26,16674.31,0,High
